pl_name,st_teff,st_rad,st_mass
Kepler-1470 b,4915,0.81,0.78
Kepler-475 b,4915,0.8,0.84
Kepler-1228 b,4914.65,0.73,0.81
HD 47366 b,4914,6.2,2.19
HD 47366 c,4914,6.2,2.19
Kepler-1414 b,4914,0.81,0.81
HD 219134 b,4913,0.77,0.79
HD 219134 c,4913,0.77,0.79
HD 219134 d,4913,0.77,0.79
HD 219134 f,4913,0.77,0.79
HD 219134 g,4913,0.77,0.79
HD 219134 h,4913,0.77,0.79
K2-114 b,4913,0.88,0.81
K2-114 b,4913,0.88,0.81
Kepler-665 b,4913,0.74,0.79
Kepler-845 b,4913,0.75,0.79
HD 10442 b,4912,1.97,1.01
HD 10442 b,4912,1.97,1.01
K2-39 b,4912,2.93,1.19
Kepler-1400 b,4912,0.71,0.8
Kepler-1029 b,4911,0.72,0.7
Kepler-1029 b,4911,0.72,0.7
Kepler-1029 b,4911,0.72,0.7
Kepler-472 b,4911,0.79,0.84
Kepler-472 b,4911,0.79,0.84
Kepler-472 b,4911,0.79,0.84
Kepler-56 b,4911,4.19,1.29
Kepler-56 c,4911,4.19,1.29
Kepler-845 b,4911,0.78,0.75
Kepler-845 b,4911,0.78,0.75
Kepler-845 b,4911,0.78,0.75
Kepler-304 b,4910,0.89,0.83
Kepler-304 b,4910,0.89,0.83
Kepler-304 b,4910,0.89,0.83
Kepler-304 c,4910,0.89,0.83
Kepler-304 c,4910,0.89,0.83
Kepler-304 c,4910,0.89,0.83
Kepler-304 d,4910,0.89,0.83
Kepler-304 d,4910,0.89,0.83
Kepler-304 d,4910,0.89,0.83
Kepler-304 e,4910,0.89,0.83
Kepler-304 e,4910,0.89,0.83
Kepler-304 e,4910,0.89,0.83
Qatar-1 b,4910,0.77,0.8
Qatar-1 b,4910,0.8,0.85
Qatar-1 b,4910,0.8,0.82
Qatar-1 b,4910,0.8,0.85
WASP-156 b,4910,0.76,0.84
Kepler-167 b,4909,0.7,0.71
Kepler-167 c,4909,0.7,0.71
Kepler-167 d,4909,0.7,0.71
Kepler-167 e,4909,0.7,0.71
HD 102272 b,4908,10.1,1.9
Kepler-102 b,4908,0.74,0.8
Kepler-102 c,4908,0.74,0.8
Kepler-102 d,4908,0.74,0.8
Kepler-102 e,4908,0.74,0.8
Kepler-102 f,4908,0.74,0.8
Kepler-141 b,4908,0.78,0.82
Kepler-141 c,4908,0.78,0.82
Kepler-1481 b,4908,0.75,0.8
Kepler-643 b,4908,2.52,1
HD 5891 b,4907,8.7,1.91
Kepler-1025 b,4907,19.53,3.57
Kepler-367 b,4907,0.74,0.81
Kepler-367 c,4907,0.74,0.81
Kepler-443 b,4907,0.74,0.79
Kepler-443 b,4907,0.74,0.79
Kepler-443 b,4907,0.74,0.79
Kepler-711 b,4907,0.78,0.8
Kepler-711 b,4907,0.78,0.8
Kepler-954 b,4907,0.7,0.71
Kepler-1059 b,4906,0.72,0.75
Kepler-411 b,4906,0.75,0.81
Kepler-411 c,4906,0.75,0.81
Kepler-1143 b,4905,0.68,0.67
Kepler-1143 b,4905,0.68,0.67
Kepler-1143 b,4905,0.68,0.67
Kepler-1143 c,4905,0.68,0.67
Kepler-1143 c,4905,0.68,0.67
Kepler-1389 b,4905,0.75,0.8
Kepler-1389 b,4905,0.75,0.8
Kepler-486 b,4905,0.7,0.71
Kepler-687 b,4905,0.76,0.74
Kepler-687 b,4905,0.76,0.74
Kepler-687 b,4905,0.76,0.74
Kepler-687 b,4905,0.76,0.74
Kepler-1120 b,4904,0.74,0.78
Kepler-102 b,4903,0.74,0.8
Kepler-102 c,4903,0.74,0.8
Kepler-102 d,4903,0.74,0.8
Kepler-102 e,4903,0.74,0.8
Kepler-102 f,4903,0.74,0.8
Kepler-1335 b,4903,0.74,0.77
Kepler-695 b,4903,1.15,0.8
HD 177830 b,4901,3.26,1.7
Kepler-1363 b,4901,0.76,0.73
Kepler-1363 b,4901,0.76,0.73
Kepler-1363 b,4901,0.76,0.73
Kepler-1363 b,4901,0.76,0.73
Kepler-1529 b,4901,0.76,0.8
Kepler-1529 b,4901,0.76,0.8
eps Tau b,4901,13.7,2.7
HD 5319 b,4900,4.19,1.44
Kepler-102 b,4900,0.74,0.81
Kepler-102 c,4900,0.74,0.81
Kepler-102 d,4900,0.74,0.81
Kepler-102 e,4900,0.74,0.81
Kepler-102 f,4900,0.74,0.81
Kepler-662 b,4900,0.69,0.72
WASP-11 b,4900,0.77,0.81
WASP-11 b,4900,0.77,0.81
WASP-145 A b,4900,0.68,0.76
K2-48 b,4899,0.73,0.77
Kepler-1254 b,4898.13,0.72,0.8
Kepler-1254 c,4898.13,0.72,0.8
Kepler-1254 d,4898.13,0.72,0.8
EPIC 248847494 b,4898,2.7,0.9
Kepler-859 b,4898,0.73,0.8
Kepler-859 b,4898,0.73,0.8
HD 158038 b,4897,4.8,1.65
Kepler-1208 b,4897,0.84,0.89
Kepler-1688 b,4897,1.83,0.95
Kepler-1688 b,4897,1.83,0.95
Kepler-1688 b,4897,1.83,0.95
Kepler-662 b,4897,0.74,0.79
Kepler-975 b,4897,0.75,0.8
HD 30856 b,4895,4.4,1.17
Kepler-1143 b,4895,0.76,0.82
Kepler-1143 c,4895,0.76,0.82
Kepler-1242 b,4895,0.74,0.77
Kepler-787 b,4894,0.72,0.76
Kepler-787 b,4894,0.72,0.76
Kepler-787 b,4894,0.72,0.76
Kepler-917 b,4894,0.55,0.8
24 Boo b,4893,10.64,0.99
K2-68 b,4893,0.7,0.75
Kepler-1544 b,4893,0.76,0.73
Kepler-1544 b,4893,0.76,0.73
Kepler-1544 b,4893,0.76,0.73
Kepler-531 b,4893,0.75,0.78
HD 120084 b,4892,9.12,2.39
HD 100655 b,4891,10.06,2.28
HD 99706 b,4891,6.29,1.7
Kepler-1261 b,4891,0.81,0.78
Kepler-1481 b,4891,0.81,0.78
Kepler-330 b,4891,0.81,0.78
Kepler-330 c,4891,0.81,0.78
HD 206610 b,4890,4.92,1.93
HIP 67851 b,4890,5.92,1.63
HIP 67851 b,4890,5.92,1.63
HIP 67851 c,4890,5.92,1.63
HIP 67851 c,4890,5.92,1.63
K2-8 b,4890,0.74,0.79
Kepler-167 b,4890,0.73,0.77
Kepler-167 c,4890,0.73,0.77
Kepler-167 d,4890,0.73,0.77
Kepler-167 e,4890,0.73,0.77
Kepler-566 b,4889.31,0.76,0.8
Kepler-566 b,4889.31,0.76,0.8
Kepler-1013 b,4889,2.14,0.92
Kepler-167 b,4888,0.74,0.8
Kepler-167 c,4888,0.74,0.8
Kepler-167 d,4888,0.74,0.8
gam Cep b,4888,4.66,1.59
HD 131496 b,4886,5.54,1.62
Kepler-1544 b,4886,0.74,0.81
Kepler-636 b,4886,0.65,0.74
nu Oph b,4886,14.6,2.7
nu Oph c,4886,14.6,2.7
K2-162 b,4885,0.73,0.78
HD 111591 b,4884,8.03,1.94
Kepler-102 b,4884,0.74,0.8
Kepler-102 c,4884,0.74,0.8
Kepler-102 d,4884,0.74,0.8
Kepler-102 e,4884,0.74,0.8
Kepler-102 f,4884,0.74,0.8
Kepler-1059 b,4883,0.64,0.82
Kepler-531 b,4883,0.75,0.72
Kepler-531 b,4883,0.75,0.72
Kepler-531 b,4883,0.75,0.72
Kepler-531 b,4883,0.75,0.72
Kepler-643 b,4883,2.69,1.15
Kepler-643 b,4883,2.69,1.15
Kepler-643 b,4883,2.69,1.15
Kepler-859 b,4883,0.81,0.78
Kepler-975 b,4883,1.67,0.95
Kepler-975 b,4883,1.67,0.95
Kepler-975 b,4883,1.67,0.95
Kepler-975 b,4883,1.67,0.95
Kepler-1470 b,4882,0.8,0.8
Kepler-547 b,4882,0.74,0.72
Kepler-547 b,4882,0.74,0.72
Kepler-547 b,4882,0.74,0.72
Kepler-547 b,4882,0.74,0.72
K2-39 b,4881,3.88,1.53
K2-39 b,4881,2.97,0.66
Kepler-229 b,4881,0.75,0.8
Kepler-229 b,4881,0.75,0.8
Kepler-229 c,4881,0.75,0.8
Kepler-229 c,4881,0.75,0.8
Kepler-229 d,4881,0.75,0.8
Kepler-290 b,4881,0.71,0.8
Kepler-290 b,4881,0.71,0.8
Kepler-290 c,4881,0.71,0.8
Kepler-290 c,4881,0.71,0.8
Kepler-693 b,4881,0.72,0.76
K2-62 b,4880,0.73,0.77
K2-62 c,4880,0.73,0.77
Kepler-533 b,4880,1.74,0.96
Kepler-533 b,4880,1.74,0.96
Kepler-533 b,4880,1.74,0.96
HD 108863 b,4878,5.74,1.59
HD 142245 b,4878,5.2,1.69
K2-132 b,4878,4.11,1.19
HD 104985 b,4877,11,2.3
HD 5608 b,4877,5.14,1.53
K2-110 b,4877,0.69,0.72
K2-270 b,4877,0.77,0.85
K2-270 c,4877,0.77,0.85
Kepler-1206 b,4877,0.75,0.8
Kepler-643 b,4877,2.6,1.08
kap CrB b,4877,5,1.51
Kepler-847 b,4876,0.85,0.81
Kepler-847 b,4876,0.85,0.81
Kepler-847 b,4876,0.85,0.81
HD 128356 b,4875,0.85,0.65
HD 189733 b,4875,0.81,0.85
Kepler-1223 b,4875,0.8,0.84
Kepler-1223 b,4875,0.8,0.84
Kepler-1223 b,4875,0.8,0.84
HD 206610 b,4874,6.1,1.56
Kepler-1223 b,4873,0.8,0.84
Kepler-1446 b,4872,0.73,0.81
Kepler-1565 b,4872,0.73,0.79
Kepler-1552 b,4871.52,1.11,0.79
HD 5319 b,4871,4.06,1.27
HD 5319 b,4871,4.06,1.27
HD 5319 c,4871,4.06,1.27
HD 5319 c,4871,4.06,1.27
Kepler-482 b,4871,0.72,0.75
Kepler-660 b,4871,0.69,0.7
kap CrB b,4871,4.85,1.5
HAT-P-18 b,4870,0.72,0.77
K2-8 b,4870,0.74,0.78
K2-8 c,4870,0.74,0.78
Kepler-1039 b,4870,0.74,0.79
Kepler-1223 b,4870,0.75,0.8
Kepler-357 b,4870,0.74,0.79
Kepler-357 c,4870,0.74,0.79
Kepler-357 c,4870,0.74,0.79
Kepler-357 d,4870,0.74,0.79
Kepler-659 b,4870,0.74,0.79
HD 40956 b,4869,8.56,2
Kepler-531 b,4869,0.71,0.75
Kepler-659 b,4869,0.69,0.77
Kepler-687 b,4869,0.69,0.7
Kepler-1076 b,4868,0.74,0.79
Kepler-1688 b,4868,0.75,0.81
Kepler-578 b,4868,1.82,0.96
HD 40307 b,4867.44,0.72,0.79
HD 40307 c,4867.44,0.72,0.79
HD 40307 d,4867.44,0.72,0.79
HD 40307 f,4867.44,0.72,0.79
HD 40307 g,4867.44,0.72,0.79
HD 75784 b,4867,3.4,1.26
HD 75784 b,4867,3.4,1.26
HD 75784 c,4867,3.4,1.26
HD 75784 c,4867,3.4,1.26
Kepler-1026 b,4867,0.69,0.7
Kepler-659 b,4867,0.7,0.75
Kepler-659 b,4867,0.7,0.75
Kepler-659 b,4867,0.7,0.75
HD 47366 b,4866,7.3,1.81
HD 47366 c,4866,7.3,1.81
K2-77 b,4865.6,0.79,0.79
Kepler-1261 b,4865.55,0.77,0.79
Kepler-1261 b,4865.55,0.77,0.79
Kepler-1446 b,4865,0.75,0.81
BD+14 4559 b,4864,0.86,0.49
Kepler-643 b,4864,2.73,1.29
HD 108863 b,4863,7.19,2.17
Kepler-1363 b,4863,0.69,0.7
HD 99706 b,4862,5.52,1.46
Kepler-1208 b,4862,0.75,0.79
Kepler-1242 b,4862,1.02,0.93
Kepler-1577 b,4862,0.74,0.78
HD 100655 b,4861,9.3,2.4
HD 33844 b,4861,5.29,1.78
HD 33844 b,4861,5.39,1.84
HD 33844 c,4861,5.29,1.78
Kepler-1315 b,4861,0.75,0.8
Kepler-237 b,4861,0.73,0.73
Kepler-237 b,4861,0.73,0.73
Kepler-237 b,4861,0.73,0.73
Kepler-237 b,4861,0.73,0.73
Kepler-237 c,4861,0.73,0.73
Kepler-237 c,4861,0.73,0.73
Kepler-237 c,4861,0.73,0.73
Kepler-237 c,4861,0.73,0.73
Kepler-942 b,4861,0.75,0.81
Qatar-1 b,4861,0.82,0.85
HD 158038 b,4860,4.5,1.3
HD 208897 b,4860,4.98,1.25
Kepler-547 b,4860,0.69,0.7
Kepler-1206 b,4859,0.76,0.73
Kepler-1206 b,4859,0.76,0.73
Kepler-1206 b,4859,0.76,0.73
Kepler-1206 b,4859,0.76,0.73
Kepler-174 b,4859,0.65,0.64
Kepler-174 c,4859,0.65,0.64
Kepler-174 d,4859,0.65,0.64
Kepler-934 b,4859,0.81,0.79
Kepler-934 b,4859,0.81,0.79
Kepler-659 b,4858,0.67,0.71
Kepler-845 b,4858,0.69,0.7
Kepler-1362 b,4857,0.74,0.8
Kepler-367 b,4856,0.7,0.79
Kepler-367 c,4856,0.7,0.79
Kepler-660 b,4856,0.7,0.68
Kepler-660 b,4856,0.7,0.68
Kepler-660 b,4856,0.7,0.68
Kepler-660 b,4856,0.7,0.68
Kepler-1059 b,4855,0.78,0.79
Kepler-1059 b,4855,0.78,0.79
Kepler-951 b,4855,0.78,0.77
HD 5608 b,4854,5.5,1.55
Kepler-1446 b,4854,1.75,0.97
Kepler-1446 b,4854,1.75,0.97
Kepler-1446 b,4854,1.75,0.97
Kepler-960 b,4854,1.75,0.97
Kepler-960 b,4854,1.75,0.97
Kepler-960 b,4854,1.75,0.97
Kepler-960 b,4854,1.75,0.97
Kepler-1242 b,4853,0.78,0.79
Kepler-1242 b,4853,0.78,0.79
Kepler-99 b,4853,0.75,0.81
Kepler-662 b,4852.86,0.94,0.79
Kepler-662 b,4852.86,0.94,0.79
Kepler-1353 b,4852,0.8,0.78
Kepler-1353 b,4852,0.8,0.78
Kepler-1353 b,4852,0.8,0.78
Kepler-1353 b,4852,0.8,0.78
HD 125390 b,4850,6.47,1.36
HD 156668 b,4850,0.72,0.77
HIP 74890 b,4850,5.77,1.74
Kepler-1140 b,4850,0.73,0.76
Kepler-432 b,4850,4.16,1.35
Kepler-951 b,4850,0.81,0.79
Kepler-951 b,4850,0.81,0.79
Kepler-951 b,4850,0.81,0.79
HD 156668 b,4849.92,0.76,0.79
Kepler-842 b,4848,0.73,0.78
Kepler-900 b,4848,0.77,0.85
Kepler-900 b,4848,0.77,0.85
Kepler-900 b,4848,0.77,0.85
8 UMi b,4847.4,9.9,1.8
Kepler-141 b,4847.2,0.85,0.79
Kepler-141 c,4847.2,0.85,0.79
Kepler-141 c,4847.2,0.85,0.79
8 UMi b,4847,10.3,1.44
Kepler-1026 b,4847,0.78,0.77
Kepler-900 b,4847,0.76,0.86
75 Cet b,4846,10.5,2.49
HD 131496 b,4846,4.44,1.34
HD 155233 b,4845,5.03,1.5
Kepler-1643 b,4845,0.82,0.79
Kepler-842 b,4845,0.71,0.77
Kepler-842 b,4845,0.71,0.77
Kepler-842 b,4845,0.71,0.77
HD 2952 b,4844,12.02,2.54
HD 2952 b,4844,10.76,1.97
Kepler-1026 b,4844,0.7,0.79
Kepler-1026 b,4844,0.7,0.79
K2-276 b,4843,0.89,0.79
HD 206610 b,4842,6.12,1.55
K2-162 b,4842,0.69,0.75
Kepler-62 b,4842,0.73,0.79
Kepler-62 b,4842,0.73,0.79
Kepler-62 c,4842,0.73,0.79
Kepler-62 d,4842,0.73,0.79
Kepler-62 d,4842,0.73,0.79
Kepler-62 e,4842,0.73,0.79
Kepler-62 e,4842,0.73,0.79
Kepler-62 f,4842,0.73,0.79
Kepler-687 b,4841,0.73,0.77
Kepler-928 b,4841,0.78,0.76
Kepler-928 b,4841,0.78,0.76
Kepler-928 b,4841,0.78,0.76
Kepler-928 b,4841,0.78,0.76
HD 63454 b,4840,1.05,0.84
K2-132 b,4840,3.85,1.08
Kepler-56 b,4840,4.23,1.32
Kepler-56 b,4840,4.23,1.32
Kepler-56 b,4840,4.23,1.32
Kepler-56 b,4840,4.23,1.32
Kepler-56 c,4840,4.23,1.32
Kepler-56 c,4840,4.23,1.32
Kepler-56 c,4840,4.23,1.32
Kepler-56 c,4840,4.23,1.32
Kepler-1363 b,4839,0.72,0.76
Kepler-1254 b,4838,0.8,0.77
Kepler-1254 c,4838,0.8,0.77
Kepler-1254 d,4838,0.8,0.77
Kepler-56 b,4838,4.36,1.38
Kepler-56 c,4838,4.36,1.38
Kepler-786 b,4838,0.74,0.81
Kepler-842 b,4838,0.7,0.78
Kepler-258 b,4837.57,0.73,0.79
Kepler-258 b,4837.57,0.73,0.79
Kepler-258 c,4837.57,0.73,0.79
Kepler-258 c,4837.57,0.73,0.79
Kepler-411 b,4837,0.73,0.79
Kepler-411 b,4837,0.73,0.79
Kepler-411 c,4837,0.73,0.79
Kepler-411 c,4837,0.73,0.79
Kepler-411 d,4837,0.73,0.79
Kepler-91 b,4837,7.6,1.5
HD 114386 b,4836,0.76,0.6
K2-97 b,4836,2.95,1.05
Kepler-900 b,4836,0.73,0.78
HD 12648 b,4835.8,9.2,1.2
HD 12648 b,4835,11.02,0.67
Kepler-957 b,4834.46,0.83,0.78
Kepler-957 b,4834.46,0.83,0.78
Kepler-472 b,4834.01,0.79,0.78
Kepler-472 b,4834.01,0.79,0.78
Kepler-951 b,4834,0.73,0.77
Kepler-237 b,4833,0.68,0.7
Kepler-237 c,4833,0.68,0.7
Kepler-1143 b,4832,0.7,0.78
Kepler-1143 c,4832,0.7,0.78
Kepler-866 b,4831,0.72,0.71
Kepler-866 b,4831,0.72,0.71
Kepler-866 b,4831,0.72,0.71
Kepler-866 b,4831,0.72,0.71
HD 102329 b,4830,6.3,1.95
HD 5583 b,4830,9.09,1.01
Kepler-1335 b,4830,0.75,0.78
Kepler-935 b,4830,0.73,0.78
Kepler-1384 b,4828,1,0.91
Kepler-1459 b,4828,0.74,0.78
Kepler-547 b,4828,0.73,0.78
Kepler-1150 b,4827,1.73,0.95
Kepler-1150 b,4827,1.73,0.95
Kepler-1150 b,4827,1.73,0.95
Kepler-1150 b,4827,1.73,0.95
Kepler-1324 b,4827,0.82,0.8
Kepler-1324 b,4827,0.82,0.8
Kepler-1324 b,4827,0.82,0.8
Kepler-1324 b,4827,0.82,0.8
Kepler-942 b,4827,0.73,0.82
Kepler-167 b,4826.67,0.76,0.78
Kepler-167 b,4826.67,0.76,0.78
Kepler-167 c,4826.67,0.76,0.78
Kepler-167 c,4826.67,0.76,0.78
Kepler-167 d,4826.67,0.76,0.78
Kepler-167 d,4826.67,0.76,0.78
Kepler-167 e,4826.67,0.76,0.78
7 CMa b,4826,4.87,1.34
7 CMa c,4826,4.87,1.34
Kepler-693 b,4822,0.88,0.78
gam Lib b,4822,11.1,1.47
gam Lib c,4822,11.1,1.47
Kepler-1206 b,4821,0.68,0.69
Kepler-1461 b,4821,0.68,0.78
Kepler-1461 b,4821,0.68,0.78
Kepler-1653 b,4821,0.79,0.77
Kepler-258 b,4821,0.68,0.7
Kepler-258 c,4821,0.68,0.7
HD 218566 b,4820,0.86,0.85
HD 219415 b,4820,2.9,1
Kepler-1544 b,4820,0.71,0.74
HD 116029 b,4819,4.89,0.83
K2-101 b,4819,0.73,0.8
Kepler-239 b,4819,0.83,0.78
Kepler-239 b,4819,0.83,0.78
Kepler-239 c,4819,0.83,0.78
Kepler-239 c,4819,0.83,0.78
Kepler-866 b,4819,0.68,0.69
Kepler-1110 b,4818,0.62,0.61
Kepler-1110 b,4818,0.62,0.61
Kepler-1110 b,4818,0.62,0.61
Kepler-1110 b,4818,0.62,0.61
Kepler-1315 b,4818,0.86,0.81
Kepler-1315 b,4818,0.86,0.81
Kepler-1315 b,4818,0.86,0.81
Kepler-1315 b,4818,0.86,0.81
Kepler-1320 b,4817,0.74,0.8
Kepler-1359 b,4817,0.83,0.8
Kepler-1359 b,4817,0.83,0.8
Kepler-1359 b,4817,0.83,0.8
Kepler-1359 b,4817,0.83,0.8
Kepler-304 b,4817,0.73,0.8
Kepler-304 c,4817,0.73,0.8
Kepler-304 d,4817,0.73,0.8
Kepler-304 e,4817,0.73,0.8
BD-08 2823 b,4816,0.71,0.5
Kepler-102 b,4816,0.73,0.78
Kepler-102 c,4816,0.73,0.78
Kepler-102 c,4816,0.73,0.78
Kepler-102 d,4816,0.73,0.78
Kepler-102 d,4816,0.73,0.78
Kepler-102 e,4816,0.73,0.78
Kepler-102 e,4816,0.73,0.78
Kepler-102 f,4816,0.73,0.78
Kepler-102 f,4816,0.73,0.78
Kepler-1146 b,4816,0.76,0.82
Kepler-1146 b,4816,0.76,0.82
Kepler-1146 b,4816,0.75,0.84
Kepler-1146 b,4816,0.76,0.82
HD 14067 b,4815,12.4,2.4
HD 99492 b,4815,0.83,0.48
Kepler-1042 b,4815,0.72,0.75
Kepler-486 b,4815,0.8,0.78
Kepler-486 b,4815,0.8,0.78
Kepler-845 b,4815,0.7,0.8
14 And b,4813,11,2.2
HIP 5158 b,4813,0.75,0.78
HIP 5158 b,4813,0.75,0.43
HIP 5158 c,4813,0.75,0.78
HD 63454 b,4812,0.77,0.42
K2-275 b,4812,0.73,0.79
K2-275 c,4812,0.73,0.79
K2-281 b,4812,0.76,0.82
Kepler-102 b,4812,0.76,0.73
Kepler-102 b,4812,0.76,0.73
Kepler-102 b,4812,0.76,0.73
Kepler-102 c,4812,0.76,0.73
Kepler-102 c,4812,0.76,0.73
Kepler-102 c,4812,0.76,0.73
Kepler-102 d,4812,0.76,0.73
Kepler-102 d,4812,0.76,0.73
Kepler-102 d,4812,0.76,0.73
Kepler-102 e,4812,0.76,0.73
Kepler-102 e,4812,0.76,0.73
Kepler-102 e,4812,0.76,0.73
Kepler-102 f,4812,0.76,0.73
Kepler-102 f,4812,0.76,0.73
Kepler-102 f,4812,0.76,0.73
Kepler-237 b,4812,0.83,0.78
Kepler-237 c,4812,0.83,0.78
Kepler-237 c,4812,0.83,0.78
Kepler-1430 b,4811,0.63,0.62
Kepler-1430 b,4811,0.63,0.62
Kepler-1430 b,4811,0.63,0.62
Kepler-1430 b,4811,0.63,0.62
Kepler-935 b,4811,0.68,0.69
Kepler-113 b,4808,0.73,0.79
Kepler-113 c,4808,0.73,0.79
Kepler-1128 b,4807.01,1.15,0.78
Kepler-1492 b,4807,1.8,0.95
Kepler-1492 b,4807,1.8,0.95
Kepler-1492 b,4807,1.8,0.95
Kepler-1492 b,4807,1.8,0.95
Kepler-1653 b,4807,0.69,0.72
Kepler-62 b,4807,0.6,0.65
Kepler-62 d,4807,0.6,0.65
Kepler-62 e,4807,0.6,0.65
HD 222076 b,4806,4.1,1.07
Kepler-1167 b,4806,0.78,0.78
Kepler-202 b,4806,0.72,0.76
Kepler-202 b,4806,0.72,0.76
Kepler-202 b,4806,0.72,0.76
Kepler-202 c,4806,0.72,0.76
Kepler-202 c,4806,0.72,0.76
Kepler-202 c,4806,0.72,0.76
TYC 1422-614-1 b,4806,6.85,1.15
TYC 1422-614-1 c,4806,6.85,1.15
HD 86950 b,4805,8.8,1.66
HIP 67851 b,4805,5.87,1.3
HIP 67851 c,4805,5.87,1.3
Kepler-1234 b,4805,0.86,0.78
Kepler-475 b,4805,0.85,0.78
OGLE-TR-113 b,4804,0.78,0.77
HAT-P-18 b,4803,0.75,0.77
HAT-P-18 b,4803,0.75,0.77
HATS-22 b,4803,0.69,0.76
Kepler-1140 b,4803,0.75,0.78
Kepler-1140 b,4803,0.75,0.78
HD 20868 b,4802,0.76,0.39
HD 4917 b,4802,5.01,1.32
Kepler-482 b,4802,0.7,0.69
Kepler-892 b,4802,0.7,0.74
K2-16 b,4800,0.67,0.69
K2-16 c,4800,0.67,0.69
OGLE-TR-111 b,4800,0.98,0.78
OGLE-TR-111 b,4800,0.98,0.78
OGLE-TR-113 b,4800,0.78,0.79
WASP-11 b,4800,0.89,1.42
WASP-11 b,4800,0.74,0.77
WASP-29 b,4800,0.79,0.77
WASP-29 b,4800,0.81,0.82
WASP-29 b,4800,0.81,0.82
Kepler-367 b,4799.55,0.71,0.78
Kepler-367 b,4799.55,0.71,0.78
Kepler-367 c,4799.55,0.71,0.78
Kepler-367 c,4799.55,0.71,0.78
K2-118 b,4799.26,0.79,0.78
K2-65 b,4799,0.67,0.7
Kepler-1140 b,4799,0.89,0.87
Kepler-167 b,4799,0.69,0.78
Kepler-167 c,4799,0.69,0.78
Kepler-167 d,4799,0.69,0.78
Kepler-167 e,4799,0.69,0.78
Kepler-378 b,4799,1.82,0.97
Kepler-378 b,4799,1.82,0.97
Kepler-378 b,4799,1.82,0.97
Kepler-378 c,4799,1.82,0.97
Kepler-378 c,4799,1.82,0.97
Kepler-378 c,4799,1.82,0.97
HD 94834 b,4798,4.2,1.11
Kepler-1544 b,4798,0.71,0.77
Kepler-847 b,4798,0.78,0.76
Kepler-816 b,4797.24,0.94,0.78
Kepler-816 b,4797.24,0.94,0.78
Kepler-1688 b,4797,0.7,0.69
Kepler-62 b,4797,0.65,0.64
Kepler-62 b,4797,0.65,0.64
Kepler-62 b,4797,0.65,0.64
Kepler-62 c,4797,0.65,0.64
Kepler-62 c,4797,0.65,0.64
Kepler-62 c,4797,0.65,0.64
Kepler-62 d,4797,0.65,0.64
Kepler-62 d,4797,0.65,0.64
Kepler-62 d,4797,0.65,0.64
Kepler-62 e,4797,0.65,0.64
Kepler-62 e,4797,0.65,0.64
Kepler-62 e,4797,0.65,0.64
Kepler-62 f,4797,0.65,0.64
Kepler-62 f,4797,0.65,0.64
Kepler-62 f,4797,0.65,0.64
Kepler-842 b,4797,0.64,0.72
Kepler-892 b,4797,0.7,0.73
Kepler-892 b,4797,0.7,0.73
Kepler-892 b,4797,0.7,0.73
BD+15 2940 b,4796,14.7,1.1
Kepler-1430 b,4796,0.72,0.77
HD 20868 b,4795,0.79,0.78
7 CMa b,4792,2.3,1.52
Kepler-1320 b,4792,0.7,0.79
HD 233604 b,4791,10.9,1.5
Kepler-202 b,4791,0.73,0.78
Kepler-202 c,4791,0.73,0.78
HAT-P-18 b,4790,0.74,0.77
HAT-P-18 b,4790,0.74,0.77
HD 102272 b,4790,10.3,1.45
K2-97 b,4790,4.2,1.16
K2-97 b,4790,4.2,1.16
Kepler-1076 b,4790,0.67,0.69
Kepler-1320 b,4790,0.73,0.78
Kepler-1320 b,4790,0.73,0.78
Kepler-1320 b,4790,0.73,0.78
OGLE-TR-113 b,4790,0.77,0.78
OGLE-TR-113 b,4790,0.77,0.78
OGLE-TR-113 b,4790,0.77,0.76
Kepler-1503 b,4789.85,1.23,0.77
Kepler-1503 b,4789.85,1.23,0.77
Kepler-1446 b,4789.74,0.69,0.77
Kepler-1446 b,4789.74,0.69,0.77
kap CrB b,4788,5.06,1.47
Kepler-1544 b,4787,0.75,0.77
Kepler-1544 b,4787,0.75,0.77
Kepler-1362 b,4786,0.67,0.69
Kepler-242 b,4786,0.72,0.77
Kepler-242 b,4786,0.72,0.77
Kepler-242 c,4786,0.72,0.77
Kepler-242 c,4786,0.72,0.77
Kepler-94 b,4786,0.76,0.81
81 Cet b,4785,11,2.4
Kepler-531 b,4784.52,0.77,0.77
Kepler-935 b,4784.03,0.7,0.77
Kepler-935 b,4784.03,0.7,0.77
K2-81 b,4784,0.76,0.77
K2-81 b,4784,0.76,0.77
Kepler-975 b,4783.72,0.81,0.77
Kepler-975 b,4783.72,0.81,0.77
K2-275 b,4783.55,0.74,0.77
K2-275 b,4783.55,0.74,0.77
K2-275 c,4783.55,0.74,0.77
Kepler-99 b,4783,0.74,0.81
Kepler-99 b,4782,0.73,0.79
Kepler-99 b,4782,0.73,0.79
Kepler-1110 b,4781,0.7,0.73
Kepler-94 b,4781,0.76,0.81
Kepler-94 c,4781,0.76,0.81
HAT-P-11 b,4780,0.68,0.81
HAT-P-11 b,4780,0.75,0.81
HAT-P-11 b,4780,0.69,0.81
HAT-P-11 c,4780,0.68,0.81
Kepler-94 b,4780,0.76,0.83
xi Aql b,4780,12,2.2
K2-8 b,4779,0.77,0.77
Kepler-304 b,4779,0.67,0.69
